account_id,segment,subscription_type,plan_tier,tenure_months,mrr,bundles_contracted,extra_users,renewal_due_days,subscription_status,renewed_last_quarter,renewal_intent,in_grace_period,login_count_30d,tool_activity_score,usage_change_vs_prev_quarter,feature_adoption_score,key_reports_used_30d,days_since_last_login,emails_with_csm_30d,csm_meetings_last_quarter,strategic_review_done,success_plan_active,tickets_last_quarter,reopened_tickets,avg_resolution_days,csat_support,sentiment_csm,sentiment_support,feedback_count_90d,feature_requests_count_90d,data_recalculation_requests_90d,critical_feedback_count_90d,unresolved_feedback_count,avg_unresolved_feedback_age_days,roadmap_alignment_score,feedback_sentiment_score,competitor_mentioned_in_feedback,feedback_linked_to_renewal,bugs_reported_90d,critical_bugs_reported_90d,open_bugs_count,stuck_bugs_count,avg_bug_resolution_days,oldest_open_bug_days,bug_reopen_count,data_accuracy_bug_flag,workaround_available_flag,bug_sentiment_score,bug_linked_to_renewal_flag,churn_label
ACC-00749,Mid-Market,Annual,Business,6,230.83,4,2,44,Renewal Pending,0,negative,0,18,25.6,-8.6,0,7,34,4,1,1,0,2,0,2.2,3.9,0.11,0.44,5,0,1,0,2,62.2,77.7,0.29,0,0,4,0,1,0,8.4,40,1,1,1,0.38,1,0
ACC-00750,SMB,Annual,Starter,1,56.29,1,0,5,Renewal Pending,1,negative,0,39,68.9,-2.0,46.4,5,23,4,2,0,1,4,3,5.3,4.2,0.35,0.2,5,1,0,3,2,55.0,35.4,-0.06,0,0,2,1,1,0,2.1,20,1,0,0,-0.07,0,0
ACC-00751,Mid-Market,Custom,Enterprise,22,649.37,6,18,202,Active,1,positive,0,42,71.7,-5.1,100,17,5,1,0,1,0,3,0,5.4,4.3,0.32,0.05,0,0,0,0,0,0.0,77.8,0.98,0,0,1,1,0,0,5.3,0,0,0,1,0.16,0,0
ACC-00752,SMB,Annual,Business,27,125.63,5,15,161,Active,1,neutral,0,35,77.6,14.7,69.5,15,15,5,1,0,1,4,1,6.2,3.8,0.31,-0.21,2,1,0,0,0,0.0,50.6,0.58,0,0,1,0,0,0,5.6,0,0,0,1,0.26,0,0
ACC-00753,SMB,Annual,Starter,1,121.69,3,3,44,Grace Period,0,negative,1,35,77.7,16.2,29.1,13,11,5,3,0,1,7,1,4.5,3.3,-0.52,-0.63,3,3,1,0,1,38.5,61.2,-0.07,0,1,5,3,2,1,10.7,79,1,0,0,-0.57,0,0
ACC-00754,Enterprise,Annual,Enterprise,29,1521.72,6,78,66,Active,0,neutral,0,41,71.4,30.8,50.8,12,15,6,2,1,0,4,2,5.5,3.8,0.23,-0.24,1,1,1,0,0,0.0,65.9,0.81,0,0,1,0,0,0,0.5,0,0,1,0,-0.68,1,0
ACC-00755,Enterprise,Annual,Enterprise,53,1380.11,7,0,13,Renewal Pending,0,neutral,0,66,75.0,-49.6,100,12,0,7,5,1,1,4,1,1.9,4.2,0.54,0.06,1,0,1,1,0,0.0,82.7,0.56,0,0,3,0,1,0,8.0,67,1,0,0,-0.04,0,0
ACC-00756,SMB,Annual,Starter,16,246.12,2,2,1,Renewal Pending,0,negative,0,3,0,-29.3,5.3,4,52,4,2,0,0,5,2,4.0,3.6,0.06,0.17,0,0,0,0,0,0.0,53.3,0.45,0,0,1,1,0,0,5.2,0,0,0,0,-0.01,0,1
ACC-00757,SMB,Monthly,Pro,28,59.09,3,8,40,Renewal Pending,1,neutral,0,39,30.8,-24.3,70.3,15,5,4,2,1,0,5,4,6.5,2.8,0.76,-0.18,2,1,0,0,0,0.0,83.5,0.62,1,1,0,0,0,0,0.0,0,0,0,1,0.4,1,0
ACC-00758,SMB,Annual,Business,18,273.36,3,12,197,Active,1,neutral,0,14,26.0,8.7,33.6,13,34,2,0,0,1,1,0,3.3,3.9,0.06,0.12,1,1,0,0,0,0.0,90.6,0.92,0,0,1,0,0,0,3.0,0,0,0,1,0.17,0,0
ACC-00759,Enterprise,Annual,Enterprise,13,2141.53,6,44,168,Active,1,positive,0,34,80.9,50.3,81.6,20,31,3,1,1,0,0,0,0.2,3.8,0.26,0.56,2,1,0,1,0,0.0,77.6,0.84,0,0,2,0,0,0,4.6,0,0,0,0,0.26,0,0
ACC-00760,SMB,Monthly,Business,12,75.83,3,17,73,Active,0,positive,0,54,100,26.3,70.1,22,6,2,1,0,0,3,0,1.4,4.5,0.89,0.14,2,0,0,0,0,0.0,64.3,0.64,0,0,3,1,1,0,3.2,18,2,0,0,0.05,0,0
ACC-00761,Mid-Market,Annual,Business,12,940.7,3,18,86,Active,0,negative,0,30,50.3,-14.8,52.5,17,17,6,3,1,0,6,0,5.1,4.4,0.42,0.26,4,3,2,0,2,47.1,81.6,0.24,0,0,3,0,1,0,0.9,51,0,1,1,0.01,1,0
ACC-00762,Enterprise,Annual,Enterprise,29,5208.38,5,34,13,Renewal Pending,1,neutral,0,29,46.0,-15.4,68.9,15,30,8,2,0,0,1,0,0.2,4.9,0.53,0.27,5,0,0,0,1,2.9,75.5,0.56,1,0,0,0,0,0,0.0,0,0,1,1,0.39,0,0
ACC-00763,Mid-Market,Monthly,Pro,56,1074.65,1,2,9,Renewal Pending,0,negative,0,31,64.6,29.1,57.8,11,18,2,3,1,0,7,2,7.1,2.5,0.44,-0.67,3,3,0,0,1,81.2,41.3,0.01,0,0,4,1,2,1,12.1,109,3,0,0,-0.67,1,1
ACC-00764,Enterprise,Custom,Enterprise,44,5443.89,5,51,207,Active,0,neutral,0,22,55.4,50.0,70.9,13,20,4,2,1,1,2,0,3.9,3.6,0.41,0.22,4,1,0,0,1,36.0,73.1,0.84,0,0,1,0,0,0,3.5,0,0,0,0,0.53,0,0
ACC-00765,SMB,Monthly,Business,9,39,6,18,49,Active,1,positive,0,48,87.4,-8.0,55.6,27,18,3,0,1,0,4,0,0.2,5.0,0.79,0.34,2,0,0,0,0,0.0,67.8,0.67,0,0,1,1,0,0,14.5,0,0,0,1,-0.07,1,0
ACC-00766,SMB,Annual,Pro,9,230.7,3,0,88,Active,1,negative,0,25,8.5,-7.2,41.0,9,15,2,0,0,0,6,1,7.0,3.5,0.2,-0.38,5,1,1,0,2,83.2,54.0,0.68,0,1,6,1,2,1,6.7,86,2,0,0,-0.28,0,1
ACC-00767,Enterprise,Annual,Starter,43,2663.96,1,0,1,Grace Period,1,negative,1,18,48.9,-9.8,40.6,9,18,3,3,1,1,0,0,4.5,3.9,-0.2,-0.43,3,1,0,3,1,66.2,52.6,0.3,0,0,6,3,2,0,13.1,72,0,0,1,0.18,1,1
ACC-00768,SMB,Monthly,Enterprise,13,1627.63,5,31,187,Grace Period,1,neutral,1,34,50.0,31.5,82.9,22,12,2,0,0,0,5,1,0.2,4.3,0.51,-0.08,1,1,1,0,0,0.0,80.1,0.44,0,0,3,0,1,0,3.9,23,0,0,1,0.26,0,0
ACC-00769,SMB,Annual,Starter,1,190.58,1,0,237,Active,1,positive,0,59,91.4,31.1,78.5,13,14,2,1,0,0,5,2,5.8,3.0,1,0.26,1,1,1,0,0,0.0,87.0,1,1,0,3,1,1,0,5.4,30,0,0,0,0.08,0,0
ACC-00770,Enterprise,Annual,Business,18,2273.94,3,22,6,Renewal Pending,1,neutral,0,26,33.3,-19.9,41.2,7,25,6,4,1,0,3,0,3.4,3.6,1,0.33,0,0,0,0,0,0.0,66.4,0.14,0,0,2,0,1,0,2.9,31,1,0,0,-0.15,1,0
ACC-00771,Mid-Market,Annual,Business,13,666.81,4,16,18,Renewal Pending,1,neutral,0,44,100,33.0,75.5,21,19,6,3,0,1,2,0,1.7,5.0,-0.6,0.49,3,1,1,0,1,50.1,38.7,0.12,0,0,1,0,0,0,6.6,0,0,0,1,0.16,0,0
ACC-00772,SMB,Annual,Starter,21,221.49,2,0,168,Active,0,neutral,0,34,50.4,-13.6,40.2,13,3,2,3,0,0,1,1,4.7,5.0,0.42,0.48,3,1,1,0,1,58.9,46.4,-0.0,0,0,1,0,0,0,10.0,0,0,0,1,0.38,0,0
ACC-00773,SMB,Monthly,Pro,7,126.74,2,0,139,Active,1,positive,0,56,100,36.6,98.7,16,4,1,1,0,0,5,0,3.2,4.3,0.57,0.44,4,2,0,0,2,93.2,56.0,0.03,0,0,3,0,1,0,0.5,18,0,0,0,0.06,0,0
ACC-00774,Enterprise,Custom,Business,41,7587.94,3,15,162,Active,0,positive,0,64,63.1,18.1,81.2,17,0,5,1,0,1,1,1,3.9,5.0,0.59,0.31,2,1,0,2,1,35.9,69.2,0.67,0,0,2,1,0,0,5.3,0,0,1,0,-0.28,0,0
ACC-00775,SMB,Annual,Pro,2,78.61,2,2,79,Active,0,neutral,0,47,54.9,19.4,55.9,9,12,8,2,0,0,4,0,2.0,4.2,0.15,0.03,4,2,0,2,2,47.5,47.2,-0.37,0,1,2,0,1,0,0.5,42,0,0,0,0.12,0,0
ACC-00776,SMB,Annual,Pro,12,238.72,1,7,22,Renewal Pending,1,negative,0,17,15.1,-33.2,16.3,5,46,3,0,0,1,3,1,4.1,3.3,0.62,0.25,2,1,0,2,1,69.3,89.2,0.41,0,0,2,0,1,0,6.6,7,1,0,1,0.01,0,0
ACC-00777,Mid-Market,Annual,Business,2,1074.52,3,22,145,Active,1,neutral,0,41,78.7,-22.9,85.7,14,0,5,1,1,0,11,4,8.7,3.1,0.49,-0.42,4,1,1,0,1,50.5,77.2,0.67,0,0,5,0,2,1,9.5,134,2,0,1,-0.5,0,1
ACC-00778,Mid-Market,Annual,Starter,49,763.54,1,0,66,Active,0,negative,0,27,41.0,2.9,41.1,8,27,9,0,1,1,3,0,4.6,4.9,0.49,0.33,1,0,0,0,0,0.0,90.6,1,0,1,1,0,0,0,8.2,0,0,0,1,-0.11,0,0
ACC-00779,SMB,Monthly,Business,8,99.82,1,12,144,Active,0,neutral,0,37,87.1,3.4,71.8,18,8,1,0,0,0,4,0,3.6,3.4,0.4,0.18,3,2,1,1,1,47.3,57.1,0.09,0,0,2,2,1,0,13.1,24,0,1,1,-0.78,0,0
ACC-00780,SMB,Monthly,Pro,28,124.62,2,0,365,Active,0,neutral,0,24,33.4,6.7,50.5,7,29,4,1,0,0,4,0,5.1,3.8,0.69,-0.14,2,0,0,0,1,18.7,72.2,0.31,0,0,6,2,2,0,15.1,42,1,1,0,-0.05,0,0
ACC-00781,Mid-Market,Annual,Starter,4,883.94,1,0,125,Active,0,negative,0,37,54.7,19.8,62.4,18,20,5,0,1,0,5,2,7.3,2.7,-0.1,-0.35,4,1,0,0,2,71.7,33.4,-0.5,1,0,2,0,1,0,13.9,19,0,0,0,0.22,0,1
ACC-00782,SMB,Annual,Business,16,39,3,6,7,Renewal Pending,0,negative,0,33,56.7,26.4,17.1,13,29,5,0,0,0,1,1,4.6,4.1,0.11,0.1,0,0,0,0,0,0.0,78.6,0.07,0,1,3,0,1,0,2.8,31,1,0,0,-0.27,0,0
ACC-00783,SMB,Monthly,Business,11,90.91,4,6,75,Active,1,positive,0,42,84.3,17.1,91.3,14,25,2,3,0,0,3,0,0.2,4.4,0.48,0.26,4,0,0,0,1,21.7,78.3,0.6,1,0,3,0,0,0,0.5,0,0,0,1,0.08,0,0
ACC-00784,Mid-Market,Monthly,Business,28,280.06,2,22,7,Renewal Pending,0,neutral,0,34,46.4,-13.4,55.2,13,24,7,0,0,0,1,0,0.2,4.6,0.57,0.49,4,1,0,1,1,65.5,63.4,0.62,0,1,1,0,0,0,0.5,0,0,0,1,0.03,1,0
ACC-00785,SMB,Monthly,Pro,27,70.07,3,0,4,Renewal Pending,1,neutral,0,31,50.3,-12.4,65.3,10,31,2,1,1,0,1,0,4.1,4.6,0.44,0.4,5,0,3,0,1,16.9,68.0,0.56,0,1,2,0,0,0,6.3,0,1,0,1,0.55,0,0
ACC-00786,SMB,Monthly,Pro,40,735.61,1,0,68,Active,0,negative,0,14,33.9,8.7,24.4,6,32,3,0,0,0,1,1,2.1,3.5,0.59,-0.01,1,1,1,1,0,0.0,47.0,0.47,0,0,3,0,1,0,0.5,28,0,0,1,-0.04,0,0
ACC-00787,Mid-Market,Annual,Pro,45,884.68,5,0,21,Grace Period,1,negative,1,27,75.1,13.2,35.7,23,19,6,4,0,0,6,0,1.9,3.9,-0.3,-0.43,4,4,0,2,2,54.1,50.7,-0.04,0,0,0,0,0,0,0.0,0,0,1,1,-0.49,1,1
ACC-00788,SMB,Annual,Starter,15,212.83,1,2,22,Renewal Pending,1,negative,0,33,56.5,-33.4,57.9,12,25,3,0,1,1,4,0,4.3,4.1,0.32,0.25,3,1,1,0,1,41.0,59.0,0.78,0,0,2,0,1,0,10.0,32,0,0,0,-0.31,1,0
ACC-00789,Mid-Market,Annual,Business,33,1359.31,3,25,69,Grace Period,1,negative,1,25,40.2,2.2,54.6,18,22,8,2,1,0,2,2,10.5,4.2,0.95,-0.62,3,2,0,0,1,50.6,82.1,1,0,0,2,1,1,0,8.2,33,0,0,1,0.16,0,0
ACC-00790,Enterprise,Custom,Enterprise,11,2394.36,4,37,138,Active,1,neutral,0,29,40.6,27.2,35.3,16,25,1,0,1,0,2,1,6.9,3.8,0.69,0.03,1,1,0,0,0,0.0,48.6,0.2,0,0,5,1,2,0,11.6,37,0,0,1,0.05,1,0
ACC-00791,Mid-Market,Annual,Business,31,1068.64,3,5,270,Active,0,positive,0,26,50.1,23.7,46.2,14,27,3,1,1,0,1,0,0.2,4.4,0.15,0.39,4,2,0,0,1,9.1,92.3,0.71,0,0,0,0,0,0,0.0,0,0,0,1,0.1,0,0
ACC-00792,Enterprise,Annual,Business,45,4287.68,6,14,82,Active,0,negative,0,24,52.4,-21.0,46.8,12,35,2,2,1,0,3,1,2.7,4.8,0.26,-0.03,5,3,1,2,2,68.8,59.2,0.58,0,1,1,1,0,0,10.0,0,0,0,1,-0.37,0,1
ACC-00793,SMB,Monthly,Pro,5,78.95,3,5,138,Active,0,neutral,0,23,45.6,-32.3,54.6,22,19,2,1,0,1,1,0,4.0,4.5,1,0.2,2,0,1,1,0,0.0,74.5,0.31,0,0,2,0,1,0,6.3,21,1,1,1,0.14,0,0
ACC-00794,Enterprise,Annual,Enterprise,50,3302.89,7,42,3,Renewal Pending,1,negative,0,25,54.6,7.5,59.3,13,38,8,1,0,0,3,0,2.6,4.1,0.62,0.03,3,2,0,0,1,51.5,67.1,-0.26,0,0,1,0,0,0,2.9,0,0,0,0,-0.14,0,0
ACC-00795,Mid-Market,Monthly,Pro,7,465.2,3,11,152,Active,0,negative,0,36,55.9,-11.3,50.2,9,22,2,0,0,0,1,1,3.0,4.1,0.53,-0.11,1,1,0,0,0,0.0,76.0,0.36,0,1,2,0,1,0,2.3,21,0,0,1,0.36,0,0
ACC-00796,SMB,Monthly,Starter,10,242.11,1,2,101,Active,1,neutral,0,46,92.0,37.7,96.9,18,0,2,0,0,0,5,1,2.3,3.6,0.31,-0.49,3,3,2,2,1,53.5,37.8,0.2,0,1,1,0,0,0,0.5,0,0,0,0,0.07,0,0
ACC-00797,SMB,Monthly,Starter,1,150.67,1,1,68,Active,1,negative,0,19,27.4,-51.6,47.1,11,31,3,2,0,0,1,1,6.8,4.0,-0.55,0.4,9,1,2,3,4,119.5,2.1,-0.56,0,0,3,1,1,0,13.9,39,0,1,0,-0.73,0,0
ACC-00798,Mid-Market,Monthly,Business,8,1374.61,2,12,99,Active,0,neutral,0,29,41.3,-3.5,44.7,15,26,1,1,0,0,3,1,5.1,3.7,0.72,-0.1,2,1,0,0,0,0.0,95.7,1,0,0,1,0,0,0,8.4,0,0,0,0,0.06,0,0
ACC-00799,Mid-Market,Custom,Business,3,1360.77,3,11,79,Active,0,neutral,0,32,65.8,6.3,62.1,14,11,3,1,0,0,6,1,1.7,4.1,0.18,0.18,4,3,1,0,1,71.3,75.4,0.45,1,1,6,1,2,0,11.1,63,0,0,0,0.71,0,0
ACC-00800,SMB,Annual,Starter,16,152.58,1,0,74,Active,0,neutral,0,46,88.4,26.0,100,9,18,1,0,0,1,4,0,2.5,4.6,0.45,-0.1,3,3,0,1,1,36.9,70.8,0.8,0,0,2,0,1,0,1.3,16,0,0,0,-0.63,0,0
ACC-00801,SMB,Monthly,Starter,8,497.79,1,3,262,Active,1,neutral,0,43,65.6,16.8,64.8,21,12,3,0,0,0,3,0,0.7,4.8,0.36,0.46,4,1,0,0,2,95.6,77.7,0.1,0,0,0,0,0,0,0.0,0,0,0,1,0.17,0,0
ACC-00802,Enterprise,Annual,Enterprise,40,3707.74,6,3,24,Grace Period,0,neutral,1,24,22.8,23.0,71.1,9,21,6,1,1,1,1,0,0.2,5.0,-0.02,-0.49,5,1,2,1,1,32.0,61.8,0.21,0,1,2,0,0,0,0.5,0,0,0,1,0.04,0,1
ACC-00803,SMB,Monthly,Business,5,179.12,5,28,93,Active,1,positive,0,41,91.6,20.2,83.9,19,13,2,2,0,1,4,0,3.2,4.4,-0.21,0.22,3,1,0,1,1,23.8,69.4,-0.07,0,0,1,0,0,0,5.7,0,0,0,1,0.57,0,0
ACC-00804,Mid-Market,Annual,Pro,6,726.39,1,5,114,Active,0,neutral,0,35,79.1,0.4,31.4,16,22,4,3,0,1,4,0,3.6,4.0,0.28,0.1,3,1,2,0,0,0.0,69.3,0.32,0,0,2,0,0,0,2.9,0,1,1,1,0.58,1,0
ACC-00805,SMB,Annual,Pro,3,102.26,3,0,102,Active,1,neutral,0,35,43.8,-28.7,33.9,17,10,3,0,0,0,3,0,4.9,3.6,0.3,-0.26,1,1,0,0,0,0.0,90.3,0.69,0,0,2,0,1,0,12.9,25,0,0,1,0.52,0,0
ACC-00806,Mid-Market,Annual,Business,39,677.52,3,10,51,Active,1,negative,0,36,58.1,-9.6,62.9,15,29,5,3,0,0,3,0,5.0,4.4,0.08,-0.36,6,2,1,0,2,57.0,92.9,0.04,0,0,5,0,2,0,8.8,67,0,0,1,0.24,0,0
ACC-00807,Enterprise,Annual,Business,43,2769.96,3,23,18,Renewal Pending,1,negative,0,12,0,-44.8,32.0,6,44,3,2,1,1,2,0,7.1,4.3,0.37,-0.49,2,0,2,1,0,0.0,59.8,0.74,0,0,2,0,1,0,6.8,19,1,1,0,-0.21,0,1
ACC-00808,Enterprise,Annual,Enterprise,30,9532.16,5,74,135,Active,0,neutral,0,27,64.7,-37.1,24.3,13,25,6,2,1,0,4,0,2.6,4.2,0.27,0.5,2,1,1,0,1,14.2,80.8,0.36,0,0,3,0,1,0,13.6,53,0,0,0,-0.02,0,0
ACC-00809,Mid-Market,Monthly,Business,35,1060.5,2,31,47,Active,0,neutral,0,46,68.4,13.4,67.2,19,23,2,1,1,1,6,4,6.0,3.6,0.56,-0.15,0,0,0,0,0,0.0,77.6,0.61,0,0,2,0,1,0,6.1,44,1,0,0,-0.88,0,0
ACC-00810,Mid-Market,Annual,Pro,16,497.97,3,4,56,Active,1,neutral,0,60,69.5,16.3,73.0,18,11,5,2,0,0,2,2,6.4,3.9,-0.09,-0.58,4,0,1,1,2,57.5,36.8,0.42,0,0,0,0,0,0,0.0,0,0,0,1,0.14,0,0
ACC-00811,SMB,Monthly,Starter,19,218.69,1,0,28,Renewal Pending,0,neutral,0,55,92.9,5.1,52.7,26,2,3,2,1,0,4,0,0.3,4.3,0.47,-0.07,4,1,0,0,2,94.0,47.7,0.23,0,0,2,0,1,0,0.5,37,2,0,1,0.45,0,0
ACC-00812,SMB,Annual,Business,1,266.35,3,22,86,Active,1,negative,0,31,49.4,-44.7,42.5,18,34,1,2,1,0,6,1,2.7,4.7,0.41,-0.03,5,1,0,0,2,68.8,51.3,0.2,0,0,1,0,0,0,7.4,0,1,0,1,0.15,0,0
ACC-00813,SMB,Monthly,Pro,26,60.84,2,7,32,Renewal Pending,0,negative,0,50,72.9,39.0,80.2,13,0,2,0,1,1,6,1,5.9,3.6,0.14,0.1,4,1,1,0,1,49.2,72.3,0.14,0,1,3,2,1,0,16.1,27,1,0,1,-0.45,1,1
ACC-00814,SMB,Annual,Starter,33,88.16,2,1,6,Grace Period,0,negative,1,25,32.4,-48.2,33.3,4,25,4,1,0,0,2,2,1.9,4.3,0.12,-0.13,1,1,1,0,0,0.0,60.0,-0.13,0,0,1,1,0,0,2.1,0,0,0,1,-0.3,0,0
ACC-00815,Mid-Market,Annual,Starter,16,1015.99,1,2,19,Grace Period,0,negative,1,23,22.8,-17.9,18.6,4,14,6,0,1,0,7,0,0.2,4.2,-0.26,0.18,2,2,2,1,1,87.8,32.8,-0.28,0,0,2,1,0,0,8.7,0,0,0,0,-0.42,0,0
ACC-00816,Mid-Market,Monthly,Business,17,1625.84,2,16,48,Active,1,neutral,0,50,61.6,-46.2,58.2,12,27,2,3,1,1,2,1,4.9,4.5,0.56,-0.44,3,0,0,0,1,69.3,72.6,0.78,0,0,2,0,0,0,0.5,0,0,0,1,0.07,0,0
ACC-00817,SMB,Custom,Starter,15,75.71,3,0,212,Active,1,positive,0,33,51.2,-35.0,22.1,10,20,3,0,1,0,4,0,3.4,3.8,0.72,0.3,0,0,0,0,0,0.0,85.4,0.34,0,0,0,0,0,0,0.0,0,0,0,1,0.63,0,0
ACC-00818,SMB,Monthly,Pro,7,148.03,4,5,41,Grace Period,1,negative,1,32,37.4,-21.9,47.7,13,25,5,1,1,1,2,0,2.0,4.8,0.01,0.39,3,2,2,0,1,18.5,59.7,0.25,0,0,1,0,0,0,0.5,0,0,0,0,0.02,0,0
ACC-00819,Enterprise,Custom,Business,12,1749.6,2,9,7,Renewal Pending,1,positive,0,46,100,11.8,75.2,16,0,6,0,1,0,5,0,0.8,4.1,0.55,0.65,4,3,0,1,1,41.7,42.0,0.07,0,0,3,0,1,0,0.5,38,0,0,1,-0.14,0,0
ACC-00820,Mid-Market,Annual,Business,2,266.15,3,35,18,Renewal Pending,0,positive,0,45,65.0,-3.9,72.0,15,7,5,0,1,0,2,1,2.8,4.0,0.44,0.39,0,0,0,0,0,0.0,92.1,0.39,0,0,5,1,1,0,0.5,48,0,0,1,0.84,0,0
ACC-00821,Enterprise,Custom,Enterprise,3,6263.67,3,101,45,Active,1,neutral,0,21,69.3,5.6,61.1,14,22,5,2,0,0,1,1,1.8,4.3,0.54,-0.17,5,2,1,2,2,64.3,53.2,0.41,1,0,0,0,0,0,0.0,0,0,0,1,0.58,0,0
ACC-00822,SMB,Monthly,Business,19,172.78,3,7,334,Active,0,neutral,0,22,38.9,-35.9,32.9,7,48,3,0,0,0,0,0,1.4,4.6,0.5,0.57,2,1,1,0,0,0.0,76.2,0.53,0,0,1,0,0,0,2.8,0,1,1,1,0.1,0,0
ACC-00823,SMB,Annual,Business,14,283.32,4,23,209,Active,1,neutral,0,37,85.6,16.2,54.9,18,7,2,0,1,0,5,0,3.8,4.3,0.97,0.04,5,3,1,0,2,70.0,87.9,0.31,0,0,4,0,2,1,14.0,73,2,0,1,-0.24,0,0
ACC-00824,Mid-Market,Annual,Pro,31,854.28,3,3,33,Grace Period,0,negative,1,19,30.5,-5.6,16.2,8,47,3,5,1,0,1,0,1.6,4.4,0.64,0.38,6,4,2,3,3,96.2,39.8,-0.21,1,1,1,0,0,0,9.9,0,0,0,1,0.49,0,1
ACC-00825,SMB,Monthly,Starter,28,143.83,2,0,15,Renewal Pending,1,negative,0,32,56.2,-16.1,62.7,9,29,2,4,0,0,3,0,5.4,3.5,0.08,0.16,0,0,0,0,0,0.0,50.0,1,0,0,6,0,3,1,11.2,121,1,0,0,-1,0,0
ACC-00826,SMB,Annual,Pro,1,261.41,1,4,27,Renewal Pending,1,neutral,0,37,85.5,18.1,100,24,7,3,0,0,0,4,1,4.1,3.5,0.38,-0.32,1,1,0,0,0,0.0,80.8,0.11,0,1,6,0,2,0,0.5,38,0,0,1,0.36,0,0
ACC-00827,Mid-Market,Annual,Business,27,822.82,3,10,365,Active,1,neutral,0,38,35.0,1.9,50.9,6,23,7,1,1,0,3,1,2.1,3.7,-0.18,0.47,4,0,3,0,1,84.9,68.3,0.53,0,0,0,0,0,0,0.0,0,0,0,1,-0.13,0,0
ACC-00828,SMB,Annual,Starter,9,282.82,1,1,19,Renewal Pending,0,negative,0,25,69.6,-23.8,33.4,15,43,2,3,0,1,2,0,1.1,4.1,0.7,0.14,4,1,1,0,2,92.0,70.4,0.48,0,0,4,0,1,0,9.7,55,0,0,1,0.53,0,0
ACC-00829,Enterprise,Custom,Pro,12,2155.77,2,5,29,Renewal Pending,0,negative,0,26,35.7,-10.1,14.1,10,25,4,2,1,1,4,2,7.3,4.2,0.1,-0.44,2,1,0,1,1,51.6,59.2,0.23,0,1,2,1,1,0,9.8,38,1,0,0,-0.51,1,1
ACC-00830,SMB,Annual,Business,1,255.52,3,12,134,Active,0,neutral,0,25,66.6,17.4,76.7,16,6,1,0,0,1,0,0,1.6,3.9,0.27,0.66,0,0,0,0,0,0.0,56.0,0.28,0,0,2,0,0,0,6.9,0,0,0,1,0.69,1,0
ACC-00831,Enterprise,Custom,Enterprise,51,10707.6,5,90,58,Active,1,neutral,0,49,81.6,-9.1,84.3,16,7,4,1,0,1,1,1,4.5,2.8,0.85,0.15,1,1,1,0,0,0.0,63.0,-0.04,0,0,2,0,1,0,0.5,37,1,1,1,0.01,0,0
ACC-00832,Mid-Market,Annual,Business,40,180,3,9,20,Renewal Pending,0,neutral,0,37,84.0,35.8,73.9,16,16,5,4,1,0,8,0,0.2,3.7,0.72,0.21,4,4,0,0,2,84.6,57.6,-0.19,0,1,2,0,0,0,2.9,0,1,0,0,-0.23,0,0
ACC-00833,Enterprise,Annual,Enterprise,40,1511.02,7,33,71,Active,1,neutral,0,57,90.9,28.4,45.4,22,15,4,0,0,1,4,3,8.9,2.9,1,-0.16,4,2,0,0,1,43.0,74.9,0.43,0,0,4,0,2,1,4.8,90,1,0,1,-0.51,1,1
ACC-00834,Enterprise,Annual,Enterprise,56,4371.49,4,110,68,Active,0,negative,0,20,14.6,18.9,26.2,7,39,4,2,0,1,5,0,2.4,4.9,0.36,1,4,2,1,0,1,25.1,72.6,0.64,0,0,1,0,0,0,0.5,0,0,0,1,-0.35,0,0
ACC-00835,Mid-Market,Custom,Enterprise,26,655.95,6,59,67,Grace Period,1,neutral,1,30,48.2,12.9,60.5,21,18,3,0,0,1,3,1,3.6,4.7,0.65,0.31,5,0,0,0,1,41.4,66.4,0.31,0,0,3,0,1,0,2.2,52,1,0,0,-0.22,0,0
ACC-00836,SMB,Monthly,Pro,3,82.25,1,0,185,Active,1,neutral,0,30,41.9,-3.4,44.1,9,38,2,2,0,0,3,1,0.2,3.7,0.12,-0.07,4,1,0,0,1,34.2,73.3,0.2,0,0,0,0,0,0,0.0,0,0,0,1,-0.16,0,0
ACC-00837,SMB,Monthly,Pro,19,175.04,1,15,22,Grace Period,0,negative,1,23,42.7,18.1,13.6,6,32,7,0,0,0,2,0,1.0,4.3,0.76,-0.44,0,0,0,0,0,0.0,100,0.93,1,0,3,0,1,0,4.8,39,1,0,1,-0.25,0,1
ACC-00838,SMB,Monthly,Starter,8,419.8,1,4,20,Renewal Pending,1,negative,0,29,71.1,-20.3,43.4,10,20,4,1,0,0,4,1,3.8,4.1,0.11,0.58,3,1,1,1,2,100.0,40.0,-0.11,0,0,2,1,1,0,1.4,22,0,0,1,-0.36,0,0
ACC-00839,SMB,Monthly,Pro,9,105.74,1,0,115,Active,1,negative,0,24,31.2,31.0,22.8,7,18,2,0,0,0,3,0,1.8,3.7,0.3,-0.29,1,1,1,0,0,0.0,59.8,0.25,0,0,2,0,1,0,5.0,43,0,0,0,-0.95,0,0
ACC-00840,SMB,Monthly,Starter,6,150.08,1,2,20,Grace Period,1,negative,1,40,84.2,51.9,60.3,21,19,5,4,0,0,4,1,3.9,3.8,0.34,-0.1,2,1,1,0,0,0.0,100,0.49,0,0,2,1,1,0,14.1,47,0,0,0,-0.55,0,0
