account_id,segment,subscription_type,plan_tier,tenure_months,mrr,bundles_contracted,extra_users,renewal_due_days,subscription_status,renewed_last_quarter,renewal_intent,in_grace_period,login_count_30d,tool_activity_score,usage_change_vs_prev_quarter,feature_adoption_score,key_reports_used_30d,days_since_last_login,emails_with_csm_30d,csm_meetings_last_quarter,strategic_review_done,success_plan_active,tickets_last_quarter,reopened_tickets,avg_resolution_days,csat_support,sentiment_csm,sentiment_support,churn_label
ACC_00512,SMB,annual,Guru,21,293.1,3,0,41,churned,0,negative,0,32,31.0,-30.2,21.9,11,3,3,0,0,0,6,0,4.8,4.0,-0.38,-0.29,1
ACC_00513,Enterprise,annual,Enterprise,57,8691.76,3,14,159,active,0,neutral,0,53,45.2,-15.4,25.4,17,0,15,6,1,1,2,0,2.7,4.4,0.16,0.44,0
ACC_00514,Mid-Market,annual,Business,37,1426.32,2,3,177,churned,0,neutral,0,31,31.1,-1.6,15.6,13,18,2,2,1,0,6,0,2.7,4.1,-0.05,0.14,0
ACC_00515,SMB,annual,Pro,33,151.68,1,0,40,churned,0,negative,0,25,29.1,-45.3,18.4,6,0,1,0,0,0,6,1,5.0,3.6,-0.81,-0.07,1
ACC_00516,SMB,annual,Guru,19,716.4,3,0,107,churned,0,positive,0,37,29.7,-15.9,46.5,13,0,5,1,1,0,4,0,2.0,4.3,0.17,0.12,0
ACC_00517,SMB,monthly,Guru,23,538.42,2,1,124,churned,0,negative,0,22,31.3,-19.5,32.5,2,9,1,0,0,1,4,1,4.5,4.1,-0.15,-0.09,1
ACC_00518,Mid-Market,annual,Business,15,2081.29,3,2,151,churned,0,negative,0,47,36.3,18.6,32.0,10,9,10,3,0,0,2,0,2.7,3.9,-0.02,0.34,1
ACC_00519,Enterprise,annual,Business,49,2283.32,3,11,12,active,0,positive,0,69,53.5,4.2,58.2,27,0,2,1,1,1,3,0,2.5,4.2,0.29,0.55,0
ACC_00520,SMB,monthly,Pro,1,156.66,1,0,78,churned,0,neutral,0,19,31.1,-5.4,20.0,3,4,1,0,0,1,6,1,4.0,3.9,-0.3,-0.07,0
ACC_00521,SMB,annual,Guru,29,395.57,2,0,137,churned,0,negative,0,19,22.5,-24.5,30.4,5,6,4,1,1,1,6,3,7.3,2.9,0.04,-0.33,1
ACC_00522,SMB,annual,Pro,24,126.63,2,0,41,churned,0,neutral,0,15,10.0,-37.2,15.9,4,24,4,0,0,1,5,1,4.7,3.9,-0.07,-0.09,0
ACC_00523,Enterprise,monthly,Enterprise,21,3494.45,3,13,168,churned,0,positive,0,60,51.3,-5.9,36.8,24,4,8,2,0,0,4,1,4.8,3.9,-0.06,-0.1,0
ACC_00524,Mid-Market,annual,Guru,27,295.77,3,5,120,churned,0,neutral,0,30,35.3,14.0,22.5,14,0,3,1,1,0,2,0,4.6,3.2,0.25,-0.34,0
ACC_00525,Mid-Market,annual,Business,25,921.29,4,4,130,active,0,neutral,0,53,37.7,13.9,33.6,11,0,2,1,1,1,2,0,4.4,4.0,0.4,0.23,0
ACC_00526,SMB,annual,Pro,28,70.77,2,3,15,churned,0,positive,0,21,19.0,-22.8,22.4,6,7,3,0,0,0,6,1,4.1,4.3,-0.38,0.08,0
ACC_00527,SMB,monthly,Pro,16,148.47,1,1,43,churned,0,neutral,0,6,0.0,-30.5,13.7,0,14,5,1,0,1,6,1,5.2,4.2,-0.32,0.03,0
ACC_00528,SMB,annual,Pro,11,182.75,2,4,157,churned,0,negative,0,21,0.2,-34.0,12.2,0,14,2,0,0,1,4,1,4.1,4.1,-0.44,-0.01,1
ACC_00529,SMB,monthly,Pro,3,194.27,2,2,120,churned,0,positive,0,22,21.3,-17.5,13.4,9,10,4,0,0,1,4,1,5.1,4.2,-0.28,-0.12,0
ACC_00530,Mid-Market,annual,Guru,17,449.77,1,1,164,churned,0,negative,0,30,18.8,-12.5,9.1,5,0,8,2,1,0,6,2,6.9,3.3,-0.23,-0.25,1
ACC_00531,Mid-Market,annual,Business,3,1018.3,3,6,23,active,0,neutral,0,58,49.7,26.5,36.9,20,1,6,1,0,0,1,0,4.3,4.2,0.17,0.19,0
ACC_00532,Enterprise,annual,Business,12,621.44,4,11,25,active,0,neutral,0,76,45.8,2.2,35.0,13,10,4,2,0,1,1,0,1.6,4.4,-0.04,0.48,0
ACC_00533,Enterprise,monthly,Enterprise,6,11530.89,5,16,57,active,0,positive,0,70,41.0,11.0,43.9,13,0,5,4,0,1,2,0,2.8,4.4,0.3,0.13,0
ACC_00534,SMB,annual,Guru,32,376.55,3,0,8,churned,0,negative,0,22,11.8,-29.0,5.6,5,5,2,1,0,1,4,1,5.4,4.3,-0.41,0.12,1
ACC_00535,Mid-Market,annual,Guru,11,293.34,3,4,125,churned,0,positive,0,45,44.9,0.8,37.1,15,12,2,1,1,0,1,0,0.5,4.8,-0.18,0.86,0
ACC_00536,Enterprise,annual,Business,34,1771.8,4,14,18,renewal_pending,0,negative,1,48,37.5,2.5,50.0,16,15,19,4,1,0,4,0,4.0,3.9,-0.16,-0.0,0
ACC_00537,Mid-Market,annual,Guru,28,408.73,2,3,27,renewal_pending,1,positive,0,33,21.9,-17.5,32.5,10,6,7,2,1,0,6,0,3.9,4.6,-0.08,0.24,0
ACC_00538,SMB,monthly,Guru,23,260.98,2,1,134,churned,0,negative,0,9,8.3,-15.4,17.9,3,7,5,1,1,1,3,1,8.5,3.4,-0.17,-0.35,1
ACC_00539,SMB,annual,Pro,29,142.7,2,2,44,churned,0,positive,0,24,16.2,-12.7,32.9,9,0,1,1,0,1,7,1,5.0,3.9,-0.21,-0.21,0
ACC_00540,SMB,annual,Pro,33,230.99,2,2,127,active,0,positive,0,13,7.7,-6.3,7.6,4,16,3,1,1,0,4,0,3.3,4.0,0.02,0.47,0
ACC_00541,Enterprise,annual,Business,12,1723.04,4,10,93,churned,0,negative,0,31,22.7,6.0,29.5,8,21,10,2,1,0,2,0,5.2,4.1,-0.13,-0.27,1
ACC_00542,Mid-Market,monthly,Business,14,1434.12,4,2,164,churned,0,negative,0,33,44.5,-40.8,35.6,14,34,5,1,1,0,3,1,3.9,4.0,-0.25,-0.18,1
ACC_00543,SMB,annual,Guru,31,505.48,2,1,15,renewal_pending,0,positive,1,19,22.3,5.0,36.3,6,13,6,1,0,0,6,0,3.6,4.5,0.02,0.39,0
ACC_00544,Mid-Market,annual,Business,34,1026.75,3,6,4,churned,0,negative,0,55,52.1,-30.8,22.4,17,5,15,3,1,1,1,0,3.6,3.9,0.46,0.01,1
ACC_00545,Mid-Market,monthly,Business,22,1408.92,4,3,156,active,0,negative,0,59,59.3,5.6,36.5,20,0,3,1,1,0,5,1,5.3,4.0,0.3,-0.01,0
ACC_00546,SMB,monthly,Pro,17,161.25,2,0,51,churned,0,neutral,0,21,0.1,27.4,31.3,8,0,3,1,0,0,6,1,3.0,3.1,-0.35,-0.19,0
ACC_00547,SMB,annual,Pro,36,139.08,1,1,150,churned,0,negative,0,25,19.3,-15.8,0.0,6,11,2,0,0,1,3,0,4.8,3.7,-0.31,0.14,1
ACC_00548,Mid-Market,annual,Guru,5,470.2,2,8,5,churned,0,neutral,0,43,30.8,-11.8,31.6,17,30,2,0,1,0,4,1,3.6,3.4,-0.22,-0.1,0
ACC_00549,SMB,annual,Pro,1,161.25,1,1,163,churned,0,negative,0,7,18.8,-20.6,4.6,6,24,6,2,0,0,7,5,11.1,2.4,-0.49,-1.0,1
ACC_00550,Mid-Market,annual,Guru,29,619.91,3,2,160,active,0,neutral,0,42,25.2,-3.0,33.2,10,18,3,1,1,0,4,0,1.2,4.7,0.01,0.45,0
ACC_00551,SMB,annual,Pro,33,88.79,2,1,48,churned,0,negative,0,20,7.3,-8.5,34.0,4,12,7,1,0,0,4,0,2.4,4.2,-0.18,0.23,1
ACC_00552,Mid-Market,annual,Guru,22,385.31,2,5,168,churned,0,negative,0,32,11.8,-27.2,25.0,7,12,9,2,1,1,6,1,1.4,4.6,0.01,0.58,1
ACC_00553,SMB,annual,Guru,14,290.98,1,0,79,churned,0,positive,0,11,5.0,-17.1,25.5,1,0,6,1,0,0,5,0,7.9,3.3,0.11,-0.26,0
ACC_00554,SMB,annual,Pro,36,174.16,2,2,97,churned,0,negative,0,24,24.7,-35.1,22.2,4,17,4,0,1,1,3,0,1.7,3.8,-0.03,0.27,1
ACC_00555,Mid-Market,monthly,Business,7,691.41,4,7,106,active,0,positive,0,35,36.3,-2.1,29.3,13,2,6,2,1,1,2,0,4.6,4.2,0.36,0.36,0
ACC_00556,SMB,monthly,Guru,23,441.56,2,0,153,churned,0,negative,0,19,7.0,-22.5,26.9,6,3,0,0,1,1,4,0,4.6,4.4,0.37,0.01,1
ACC_00557,SMB,annual,Pro,15,124.8,1,1,36,churned,0,negative,0,8,24.4,-12.5,15.2,2,8,0,0,0,1,6,3,4.8,3.4,-0.33,-0.59,1
ACC_00558,SMB,annual,Guru,6,311.9,3,0,115,churned,0,positive,0,14,23.2,-27.8,27.8,7,7,6,1,0,1,5,0,4.7,4.6,-0.01,0.65,0
ACC_00559,Mid-Market,annual,Guru,35,226.42,3,4,16,active,1,positive,0,32,30.3,-18.9,45.2,5,1,7,3,1,1,4,1,2.8,4.2,0.41,0.0,0
ACC_00560,Mid-Market,monthly,Business,21,1267.46,4,5,31,active,0,positive,0,66,60.3,0.2,56.4,19,4,3,0,1,1,2,0,2.3,4.4,0.33,0.32,0
ACC_00561,Mid-Market,annual,Guru,15,530.14,1,3,155,churned,0,negative,0,34,13.2,-13.6,-0.0,14,2,4,1,0,0,7,2,3.0,3.6,-0.4,-0.2,1
ACC_00562,SMB,annual,Guru,29,396.98,2,1,24,renewal_pending,1,positive,0,14,5.4,-10.1,15.7,3,11,9,2,0,0,7,1,5.4,3.2,0.18,-0.23,0
ACC_00563,SMB,annual,Pro,6,175.11,2,1,174,churned,0,neutral,0,22,25.3,-18.1,22.4,7,0,3,0,0,0,2,0,0.6,4.3,-0.04,0.27,0
ACC_00564,SMB,annual,Pro,15,216.59,2,1,21,active,0,neutral,0,14,9.2,-29.2,14.5,7,8,3,0,1,0,4,1,5.0,4.3,-0.67,0.11,0
ACC_00565,SMB,annual,Guru,16,431.65,2,0,60,churned,0,neutral,0,9,8.4,-13.5,17.5,3,0,7,1,0,0,3,1,4.2,3.9,0.01,-0.14,0
ACC_00566,SMB,annual,Pro,24,127.65,2,2,125,churned,0,neutral,0,16,14.5,-18.2,26.0,5,4,1,0,0,1,3,0,6.1,3.6,0.11,-0.06,0
ACC_00567,SMB,annual,Guru,23,456.07,2,1,43,churned,0,neutral,0,16,4.0,3.4,12.9,4,11,5,1,0,1,3,1,4.4,3.5,0.03,-0.47,0
ACC_00568,SMB,monthly,Guru,10,334.68,1,2,101,churned,0,negative,0,13,5.6,5.7,8.4,1,0,2,0,0,1,4,2,6.6,3.5,-0.2,-0.32,1
ACC_00569,Enterprise,annual,Enterprise,59,6543.47,5,14,19,active,0,neutral,0,54,55.6,-24.7,41.3,17,0,8,2,1,0,4,0,4.3,3.6,0.53,0.1,0
ACC_00570,SMB,monthly,Guru,17,217.61,3,0,108,churned,0,neutral,0,15,22.0,-3.9,21.1,4,16,2,0,0,0,4,0,3.3,4.2,-0.13,0.4,0
ACC_00571,SMB,monthly,Guru,30,266.94,2,1,177,active,0,neutral,0,9,22.0,-0.3,10.5,6,0,4,0,0,1,3,1,6.1,3.4,-0.15,0.01,0
ACC_00572,Mid-Market,annual,Guru,46,424.4,3,4,87,active,0,negative,0,29,37.0,-24.2,37.2,13,26,5,1,1,0,3,0,4.1,3.9,0.15,0.06,0
ACC_00573,SMB,annual,Guru,10,466.61,3,0,174,churned,0,positive,0,18,21.2,-4.6,20.7,5,22,2,0,1,1,4,0,4.8,4.1,-0.28,0.31,0
ACC_00574,Mid-Market,annual,Business,21,1640.32,4,5,46,active,0,positive,0,29,34.2,1.1,28.1,13,3,4,0,1,1,6,1,3.0,3.6,-0.24,-0.25,0
ACC_00575,Mid-Market,annual,Business,31,1245.51,3,3,50,active,0,negative,0,55,37.5,-17.1,53.8,9,0,21,4,1,1,1,0,4.3,4.0,0.48,0.05,0
ACC_00576,Enterprise,monthly,Business,7,140.46,3,8,38,churned,0,negative,0,61,47.2,-4.3,31.7,27,6,9,2,0,1,2,0,4.7,3.4,0.23,0.26,1
ACC_00577,SMB,monthly,Guru,36,187.82,1,2,13,churned,0,neutral,0,30,12.7,-11.6,21.9,9,0,2,1,0,1,3,1,2.8,3.9,-0.13,0.08,0
ACC_00578,Enterprise,annual,Enterprise,24,17832.18,4,11,174,churned,0,neutral,0,42,30.7,-4.7,32.5,11,0,19,6,1,0,3,0,3.4,4.3,-0.1,0.3,0
ACC_00579,SMB,annual,Guru,7,320.16,1,1,20,active,1,positive,0,19,11.0,-32.8,6.8,5,5,5,0,0,0,5,0,0.9,4.7,-0.66,0.41,0
ACC_00580,SMB,monthly,Pro,26,162.81,2,1,142,churned,0,negative,0,29,18.3,5.8,27.5,10,7,2,0,1,0,4,0,1.1,4.8,-0.2,0.8,1
ACC_00581,SMB,monthly,Pro,15,139.75,1,0,99,churned,0,neutral,0,26,22.3,-51.5,15.2,9,10,3,0,0,0,4,2,5.2,3.7,-0.2,-0.11,0
ACC_00582,Enterprise,monthly,Enterprise,52,10483.28,3,8,96,active,0,positive,0,75,60.6,23.8,46.7,29,0,1,0,1,1,5,0,6.2,3.6,0.7,0.25,0
ACC_00583,SMB,annual,Guru,3,334.79,1,2,0,churned,0,neutral,0,15,12.5,-5.1,18.3,2,23,5,2,0,0,6,1,7.2,2.8,-0.25,-0.5,0
ACC_00584,SMB,annual,Guru,16,551.66,1,1,108,churned,0,neutral,0,21,20.1,-26.2,13.2,9,0,3,0,1,0,2,0,3.0,4.5,-0.15,0.15,0
ACC_00585,Mid-Market,monthly,Guru,4,431.5,2,3,81,churned,0,neutral,0,33,35.8,15.6,10.2,11,0,12,1,1,0,3,0,2.1,4.1,0.18,0.1,0
ACC_00586,SMB,monthly,Pro,31,118.63,2,2,137,churned,0,negative,0,25,22.2,-33.9,10.9,10,14,8,1,0,1,3,1,5.8,3.1,-0.16,-0.15,1
ACC_00587,SMB,annual,Pro,28,131.17,1,2,150,active,0,positive,0,25,24.1,-12.9,38.0,5,0,7,1,0,0,7,1,1.4,4.8,-0.0,0.63,0
ACC_00588,SMB,annual,Pro,7,194.85,2,0,17,churned,0,negative,0,23,23.8,-10.7,28.4,8,0,3,0,0,1,4,0,2.9,4.1,0.01,0.35,1
ACC_00589,SMB,annual,Guru,30,592.01,2,1,57,churned,0,positive,0,0,14.2,-10.7,29.2,0,13,5,1,0,0,4,1,3.3,4.1,0.05,0.24,0
ACC_00590,SMB,annual,Pro,7,211.13,1,3,125,churned,0,neutral,0,19,25.4,-30.1,12.9,3,0,3,0,1,1,4,0,3.4,4.2,-0.08,0.26,0
ACC_00591,SMB,annual,Pro,36,180.28,2,0,72,churned,0,neutral,0,17,18.2,-23.9,10.6,3,9,3,0,0,1,4,0,5.6,3.8,-0.38,-0.18,0
ACC_00592,Mid-Market,monthly,Business,31,1373.69,2,3,109,active,0,neutral,0,40,31.9,-12.7,27.5,14,0,6,1,1,0,5,0,0.5,4.3,0.08,0.71,0
ACC_00593,SMB,annual,Pro,24,50.0,2,0,51,churned,0,neutral,0,7,11.4,-28.1,20.3,4,3,6,3,0,0,3,0,4.0,3.8,-0.57,0.22,0
ACC_00594,SMB,monthly,Guru,4,435.66,3,4,45,churned,0,positive,0,22,15.8,-10.1,7.9,4,0,6,2,0,0,5,1,4.9,4.5,-0.23,0.24,0
ACC_00595,Mid-Market,annual,Guru,31,399.78,3,4,106,active,0,neutral,0,31,19.6,-26.1,14.3,5,10,1,0,0,1,4,1,4.3,3.3,-0.08,-0.01,0
ACC_00596,SMB,monthly,Pro,5,155.6,1,0,12,churned,0,neutral,0,23,24.3,3.0,0.0,8,0,5,1,1,1,6,1,4.8,3.6,0.29,-0.41,0
ACC_00597,Mid-Market,monthly,Guru,31,406.47,2,3,95,churned,0,neutral,0,27,11.0,13.1,28.5,4,7,4,0,1,0,3,0,4.3,3.7,0.03,-0.03,0
ACC_00598,SMB,annual,Guru,30,240.85,2,0,16,churned,0,negative,0,29,34.8,-20.4,18.5,8,3,2,0,1,1,4,0,3.7,4.2,-0.53,0.33,1
ACC_00599,SMB,annual,Guru,29,466.89,2,1,66,churned,0,neutral,0,26,19.7,1.6,27.9,8,7,6,1,0,0,6,3,3.1,3.4,0.12,-0.37,0
ACC_00600,SMB,annual,Guru,26,475.87,3,1,60,active,0,neutral,0,20,41.8,-3.8,33.0,5,8,2,0,0,1,2,1,3.1,3.8,0.24,-0.01,0
ACC_00601,SMB,annual,Pro,19,177.29,2,1,64,churned,0,neutral,0,16,10.9,-31.9,25.1,7,12,6,1,0,1,6,2,7.7,3.4,-0.29,-0.13,0
ACC_00602,SMB,monthly,Pro,26,187.86,1,0,180,churned,0,positive,0,25,15.4,-22.7,22.9,2,2,4,2,0,0,7,1,2.6,4.7,-0.28,0.29,0
ACC_00603,SMB,monthly,Pro,27,174.16,2,1,132,churned,0,positive,0,21,15.5,-13.5,20.8,7,22,3,0,0,1,3,0,3.6,3.8,0.05,0.54,0
ACC_00604,SMB,annual,Guru,30,350.8,3,2,159,churned,0,negative,0,20,13.6,-47.2,27.3,6,0,3,0,1,0,4,0,2.4,3.7,-0.14,0.11,1
ACC_00605,SMB,annual,Pro,30,147.17,2,1,88,churned,0,negative,0,26,33.2,-3.7,29.1,13,6,1,0,1,1,4,0,4.4,4.0,-0.08,0.29,1
ACC_00606,SMB,annual,Pro,3,153.64,2,0,172,churned,0,positive,0,29,12.3,-13.5,6.7,7,17,1,1,0,1,7,0,3.2,4.4,-0.36,0.38,0
ACC_00607,SMB,monthly,Guru,7,412.92,2,1,55,churned,0,positive,0,8,5.0,3.0,21.7,3,16,1,1,0,1,9,1,6.6,3.5,0.38,-0.28,0
ACC_00608,SMB,annual,Guru,9,519.79,1,1,4,churned,0,neutral,0,10,13.4,-4.1,8.5,3,1,1,0,0,0,3,2,5.9,3.7,-0.26,-0.41,0
ACC_00609,SMB,annual,Pro,13,175.75,1,2,100,churned,0,negative,0,12,14.9,-12.8,14.4,2,2,5,3,0,0,4,1,3.8,3.7,-0.31,-0.03,1
ACC_00610,Mid-Market,annual,Guru,17,649.28,1,5,86,churned,0,neutral,0,17,4.7,-21.4,0.0,8,0,4,3,0,0,3,0,0.5,5.0,-0.1,0.88,0
ACC_00611,SMB,annual,Pro,5,238.26,1,4,161,churned,0,negative,0,17,19.6,12.4,17.2,7,16,2,0,0,0,4,1,3.1,4.2,-0.36,0.05,1
ACC_00612,Mid-Market,annual,Business,31,1539.82,4,4,60,active,0,neutral,0,47,37.0,39.1,33.2,10,0,4,1,1,0,5,0,1.7,4.1,0.34,0.34,0
ACC_00613,Mid-Market,monthly,Business,37,50.0,3,4,68,churned,0,negative,0,37,20.1,-21.1,24.5,7,10,0,0,1,0,6,2,3.5,3.5,-0.03,-0.25,1
ACC_00614,SMB,annual,Pro,27,199.47,1,1,62,active,0,positive,0,19,8.8,3.8,8.8,7,12,2,0,0,1,6,1,5.2,3.8,-0.4,-0.02,0
ACC_00615,Mid-Market,annual,Guru,29,335.15,2,2,43,churned,0,neutral,0,39,10.5,-27.7,20.2,9,31,4,1,0,0,4,0,6.5,4.0,-0.14,0.29,0
ACC_00616,Enterprise,monthly,Enterprise,13,5313.76,3,10,27,churned,0,neutral,0,80,73.5,-2.6,27.8,27,5,14,4,0,0,0,0,0.5,4.0,0.17,0.28,0
ACC_00617,SMB,monthly,Guru,32,343.23,1,1,12,churned,0,negative,0,34,31.1,-22.0,32.9,10,0,1,0,0,0,6,0,1.2,4.4,-0.04,0.24,1
ACC_00618,SMB,annual,Pro,20,121.55,2,2,170,churned,0,neutral,0,14,4.8,-2.7,17.1,6,0,1,0,0,1,5,0,3.8,4.3,0.03,0.53,0
ACC_00619,Mid-Market,annual,Business,12,2365.09,3,4,29,active,1,positive,0,61,43.6,-19.3,29.0,8,2,4,3,1,0,3,0,3.1,4.2,0.54,0.13,0
ACC_00620,Mid-Market,annual,Guru,15,570.71,2,7,153,active,0,negative,0,41,29.9,12.9,11.5,17,6,19,5,0,1,4,0,4.2,4.2,-0.03,0.33,0
ACC_00621,SMB,annual,Pro,29,166.11,1,2,62,churned,0,negative,0,13,18.1,1.9,25.5,4,0,3,0,0,0,4,1,4.3,4.3,-0.68,-0.16,1
ACC_00622,SMB,annual,Guru,35,343.08,1,3,72,churned,0,negative,0,27,15.3,-3.1,14.0,8,1,3,1,1,0,5,0,5.5,2.8,0.07,0.01,1
ACC_00623,SMB,annual,Guru,8,318.01,3,2,56,churned,0,negative,0,14,15.5,-20.3,33.2,7,13,5,1,0,0,4,1,5.3,3.8,-0.19,0.41,1
ACC_00624,SMB,annual,Guru,29,489.02,2,3,63,churned,0,neutral,0,20,16.0,-0.1,28.8,7,4,3,0,0,1,3,0,4.8,3.1,-0.52,-0.12,0
ACC_00625,Mid-Market,monthly,Guru,33,436.02,2,5,176,churned,0,negative,0,27,16.1,-67.5,40.0,7,18,8,2,1,0,7,3,7.7,3.0,0.19,-0.78,1
ACC_00626,SMB,annual,Guru,30,382.62,2,0,51,churned,0,neutral,0,25,32.3,-7.1,31.0,9,0,2,0,0,0,5,1,2.6,4.5,-0.12,0.35,0
ACC_00627,SMB,monthly,Pro,22,171.65,2,2,62,churned,0,neutral,0,13,19.7,-12.1,35.1,3,17,4,0,0,0,5,0,4.4,3.9,-0.39,0.13,0
ACC_00628,Mid-Market,annual,Guru,23,506.93,1,2,140,active,0,negative,0,55,32.7,-49.0,31.2,11,14,16,4,0,0,7,1,5.4,3.3,-0.32,0.19,0
ACC_00629,SMB,monthly,Pro,12,143.84,1,0,92,churned,0,neutral,0,10,17.4,-7.7,10.8,4,20,3,0,0,1,2,0,3.0,4.4,-0.01,0.19,0
ACC_00630,SMB,monthly,Pro,11,118.51,2,1,106,churned,0,neutral,0,7,0.0,-4.4,13.4,2,0,1,0,0,1,6,0,3.0,4.2,-0.24,-0.0,0
ACC_00631,Mid-Market,monthly,Business,4,839.44,2,6,108,churned,0,negative,0,50,27.9,-48.4,13.0,17,9,7,5,1,1,5,1,3.9,3.9,-0.12,0.07,1
ACC_00632,Mid-Market,monthly,Business,43,1625.32,2,3,87,churned,0,neutral,0,39,26.3,-36.4,48.8,3,0,19,3,0,1,5,0,2.2,5.0,0.23,0.59,0
ACC_00633,SMB,monthly,Pro,2,236.69,2,1,44,churned,0,negative,0,7,16.0,22.2,13.2,3,0,4,1,1,1,3,0,1.4,3.8,-0.09,0.04,1
ACC_00634,SMB,annual,Pro,34,105.57,2,2,107,churned,0,negative,0,17,14.8,-18.4,23.4,1,6,3,0,0,0,3,0,6.7,3.5,-0.21,0.11,1
ACC_00635,SMB,annual,Pro,3,193.98,1,0,45,churned,0,neutral,0,28,1.7,2.6,9.2,5,0,11,2,0,0,4,0,5.1,4.0,-0.28,0.13,0
ACC_00636,SMB,annual,Pro,16,122.98,2,1,76,churned,0,positive,0,26,11.0,5.3,7.2,6,18,1,0,0,1,3,0,3.5,4.5,-0.85,0.26,0
ACC_00637,SMB,monthly,Pro,4,131.04,1,1,168,active,0,neutral,0,20,15.8,-7.9,24.8,3,15,8,1,0,1,8,1,2.2,3.7,-0.07,0.1,0
ACC_00638,SMB,monthly,Guru,23,509.79,1,2,45,active,0,positive,0,27,40.7,18.3,19.5,11,0,2,0,0,1,1,0,4.3,3.8,-0.17,0.04,0
ACC_00639,SMB,annual,Pro,20,139.79,2,0,128,churned,0,negative,0,10,20.7,-53.0,10.8,3,4,1,0,1,0,7,3,5.7,3.3,-0.37,-0.58,1
ACC_00640,SMB,annual,Pro,25,159.93,2,2,91,churned,0,negative,0,15,29.6,-19.1,27.4,8,6,4,0,1,1,6,1,4.2,3.8,-0.24,-0.32,1
ACC_00641,SMB,annual,Pro,30,159.16,2,1,11,churned,0,neutral,0,21,20.3,-70.5,12.3,6,9,5,1,1,1,3,0,6.9,3.9,-0.04,-0.07,0
ACC_00642,SMB,monthly,Guru,18,319.13,3,2,87,churned,0,negative,0,17,19.2,-46.4,41.4,3,20,1,0,0,0,4,0,6.3,3.7,-0.27,0.45,1
ACC_00643,SMB,annual,Pro,11,185.8,2,0,72,churned,0,negative,0,16,6.5,-24.8,11.5,5,17,6,2,1,0,4,2,1.8,4.2,-0.02,0.04,1
ACC_00644,SMB,annual,Pro,29,147.54,1,0,162,churned,0,negative,0,8,13.1,-27.0,0.0,0,12,1,0,0,1,4,0,4.0,3.6,-0.4,-0.14,1
ACC_00645,SMB,annual,Pro,17,94.46,1,1,101,active,0,neutral,0,1,2.5,-14.3,13.7,0,9,0,0,0,1,4,0,3.7,4.1,-0.31,0.42,0
ACC_00646,Mid-Market,annual,Guru,28,292.9,1,5,98,churned,0,negative,0,45,30.4,-15.4,32.5,6,0,1,0,1,1,5,0,4.0,4.0,0.11,0.15,1
ACC_00647,SMB,monthly,Pro,23,50.0,1,1,160,churned,0,neutral,0,20,13.4,-12.6,14.4,4,22,1,0,0,1,5,1,3.6,4.2,-0.37,0.15,0
ACC_00648,Mid-Market,monthly,Business,22,1526.0,3,6,57,churned,0,neutral,0,50,37.9,3.1,22.6,11,1,6,4,0,1,3,0,3.5,5.0,-0.21,0.49,0
ACC_00649,Mid-Market,monthly,Business,47,2152.03,2,3,127,churned,0,positive,0,31,21.8,-9.0,25.3,7,24,5,2,1,1,6,2,3.7,4.0,0.53,0.19,0
ACC_00650,SMB,annual,Pro,2,108.11,2,0,116,churned,0,negative,0,25,17.7,-32.3,9.8,2,11,4,1,0,1,4,0,5.1,3.6,-0.19,-0.23,1
ACC_00651,SMB,annual,Guru,24,470.26,1,2,34,churned,0,neutral,0,16,24.4,-28.0,13.9,10,30,0,0,0,1,6,2,6.8,3.5,-0.28,-0.04,0
ACC_00652,SMB,annual,Guru,31,451.67,3,1,173,churned,0,neutral,0,24,13.3,-15.7,15.0,9,15,1,0,1,0,8,1,6.9,3.5,0.06,-0.06,0
ACC_00653,SMB,monthly,Pro,27,119.92,1,0,83,churned,0,negative,0,10,0.0,-15.4,14.9,0,0,3,1,0,1,6,0,2.3,4.1,0.17,0.25,1
ACC_00654,Mid-Market,annual,Guru,4,584.38,2,0,65,churned,0,neutral,0,33,30.5,-34.5,29.6,13,2,7,1,1,0,4,2,5.7,3.3,0.34,-0.48,0
ACC_00655,SMB,annual,Pro,14,139.09,1,0,171,churned,0,negative,0,17,24.1,4.5,23.4,5,8,2,0,0,0,5,1,7.5,3.2,-0.36,-0.33,1
ACC_00656,SMB,annual,Pro,4,230.41,2,1,25,churned,0,positive,0,28,37.5,13.0,6.4,11,0,0,0,0,0,1,0,2.5,3.8,-0.26,0.15,0
ACC_00657,SMB,monthly,Guru,13,203.72,2,0,41,churned,0,negative,0,20,7.2,-30.5,21.1,6,6,0,0,0,1,5,0,2.0,3.8,-0.15,0.49,1
ACC_00658,SMB,annual,Guru,36,367.7,3,1,76,churned,0,neutral,0,32,24.7,-18.8,37.9,11,0,6,1,1,1,6,1,4.9,4.0,0.62,0.27,0
ACC_00659,Mid-Market,monthly,Business,37,1424.87,3,4,29,churned,0,neutral,0,24,7.7,21.2,38.2,3,9,3,1,1,1,4,1,6.1,3.5,0.19,-0.24,0
ACC_00660,SMB,annual,Pro,8,148.38,1,1,115,churned,0,positive,0,19,10.7,-12.1,1.7,7,12,1,0,1,0,4,0,2.5,4.3,-0.22,0.64,0
ACC_00661,SMB,annual,Pro,2,178.65,1,2,159,churned,0,neutral,0,23,28.8,-7.9,15.7,11,0,10,2,0,0,6,2,8.2,2.9,-0.39,-0.34,0
